tax_id	lineage
13049	Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Candidatus
13050	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;aquifrigidense;
13051	Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;daechungensis;
13052	Bacteria;Deinococcota;Deinococci;Thermales;Thermaceae;Thermus;caliditerrae;
13053	Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Nocardiopsaceae;Thermobifida;halotolerans;
13054	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Goodfellowiella;coeruleoviolacea;
13055	Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;griseoflavum;
13056	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavisolibacter;ginsengiterrae;
13057	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Lentilitoribacter;donghaensis;
13058	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Xiphinematobacteraceae;Candidatus
13059	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;coleopterorum;
13060	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Marivita;hallyeonensis;
13061	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter;atrinae;
13062	Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Rickettsiella;
13063	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Alcanivoracaceae1;Alcanivorax;nanhaiticus;
13064	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Marinomonadaceae;Marinomonas;aquiplantarum;
13065	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Intrasporangium;oryzae;
13066	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;vini;
13067	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Anaerocella;delicata;
13068	Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;hohokamensis;
13069	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Pelagicoccus;mobilis;
13070	Archaea;Thermoplasmatota;Thermoplasmata;Thermoplasmatales;Thermogymnomonas;
13071	Bacteria;Firmicutes;Thermoanaerobacteria;Thermoanaerobacterales;Thermoanaerobacteraceae;Caloribacterium;cisternae;
13072	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microterricola;viridarii;
13073	Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Diplorickettsia;
13074	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Endozoicomonadaceae;Endozoicomonas;numazuensis;
13075	Bacteria;Dictyoglomota;Dictyoglomia;Dictyoglomales;Dictyoglomaceae;Dictyoglomus;
13076	Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Cohnella;panacarvi;
13077	Bacteria;Myxococcota;Polyangia;VHS-B4-70;
13078	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Coraliomargarita;akajimensis;
13079	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Budviciaceae;Leminorella;richardii;
13080	Bacteria;Proteobacteria;Alphaproteobacteria;Parvibaculales;Parvibaculaceae;Rhodoligotrophos;jinshengii;
13081	Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;
13082	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Zobellella;maritima;
13083	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Ruegeria;profundi;
13084	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Kordia;aquimaris;
13085	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;odontotermitis;
13086	Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Microcystaceae;Aphanotece;
13087	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;namhaensis;
13088	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Atlantibacter;
13089	Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;catulorum;
13090	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;ximonensis;
13091	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Oceanospirillaceae;Oceanospirillum;linum;
13092	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinophytocola;sediminis;
13093	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Polymorphobacter;glacialis;
13094	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;reticulotermitis;
13095	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Eudoraea;adriatica;
13096	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Flammeovirgaceae;Rapidithrix;thailandica;
13097	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Endozoicomonadaceae;Endozoicomonas;atrinae;
13098	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Camelimonas;fluminis;
13099	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;parakoreense;
13100	Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Wolinella;
13101	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Prauserella;rugosa;
13102	Bacteria;Proteobacteria;Gammaproteobacteria;Acidithiobacillales;Acidithiobacillaceae;KCM-B-112;
13103	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;phlei;
13104	Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Macrococcus;brunensis;
13105	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylocapsa;palsarum;
13106	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseovarius;aquimarinus;
13107	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Succinivibrionaceae;Succinatimonas;
13108	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Tenacibaculum;litoreum;
13109	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Youngiibacter;fragilis;
13110	Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Frankiaceae;Jatrophihabitans;soli;
13111	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS2b
13112	Bacteria;Firmicutes;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Tumebacillus;soli;
13113	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Pectinatus;sottacetonis;
13114	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;ascomycinicus;
13115	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Microbulbiferaceae;Microbulbifer;aestuariivivens;
13116	Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;
13117	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;A2;
13118	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Nonlabens;agnitus;
13119	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Haloimpatiens;lingqiaonensis;
13120	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;callicarpae;
13121	Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Olivibacter;ginsengisoli;
13122	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Microbulbiferaceae;Microbulbifer;epialgicus;
13123	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;endophyticus;
13124	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;sediminis;
13125	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;DEV008;
13126	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;japonicum;
13127	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Shinella;yambaruensis;
13128	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;ML602J-51;
13129	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Thermogutta;terrifontis;
13130	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;flavum;
13131	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;wallisii;
13132	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Psychromonadaceae;Psychromonas;macrocephali;
13133	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;kunshanense;
13134	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;taurinensis;
13135	Bacteria;Fibrobacterota;Chitinivibrionia;Chitinivibrionales;Chitinivibrionaceae;Chitinivibrio;
13136	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Aquimarina;muelleri;
13137	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;psychrolactophilus;
13138	Bacteria;Proteobacteria;Gammaproteobacteria;Francisellales;Francisellaceae;Francisella;halioticida;
13139	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;rodasii;
13140	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Pelagicoccus;croceus;
13141	Bacteria;Acidobacteriota;Blastocatellia;Elev-16S-573;
13142	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;Marinagarivorans;
13143	Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;Desulfolunaceae;
13144	Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Aetherobacter;fasciculatus;
13145	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;jinjuensis;
13146	Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;composti;
13147	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Ascidiimonas;
13148	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Anaerocella;
13149	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;shinjukuense;
13150	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Alkalibacterium;iburiense;
13151	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;suwonense;
13152	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Seohaeicola;saemankumensis;
13153	Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Jeotgalicoccus;coquinae;
13154	Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Fontibacillus;
13155	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomicrobium;astaxanthinifaciens;
13156	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;spongiicola;
13157	Bacteria;Acidobacteriota;Blastocatellia;DS-100;
13158	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_7;pleuritidis;
13159	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;tistrianum;
13160	Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Nocardiopsaceae;Salinactinospora;qingdaonensis;
13161	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudooceanicola;flagellatus;
13162	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Halolactibacillus;miurensis;
13163	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter;aestuarii;
13164	Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Pseudosporangium;ferrugineum;
13165	Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996
13166	Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Polycladomyces;abyssicola;
13167	Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;aggregans;
13168	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Croceitalea;bacterium;
13169	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tropicibacter;naphthalenivorans;
13170	Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;alpinus;
13171	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;noviomagense;
13172	Bacteria;Fibrobacterota;Chitinivibrionia;Chitinivibrionales;Chitinivibrionaceae;Chitinivibrio;alkaliphilus;
13173	Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;butyratiphilus;
13174	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;ginsengiglaebae;
13175	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;acetotolerans;
13176	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;
13177	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Tanticharoenia;sakaeratensis;
13178	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas;cryoconiti;
13179	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Maritalea;mobilis;
13180	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Marinomonadaceae;Marinomonas;posidonica;
13181	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Psychromonadaceae;Psychromonas;aquimarina;
13182	Archaea;Halobacterota;Methanomicrobia;Methanomicrobiales;Methanoregulaceae;Methanosphaerula;
13183	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;deserti;
13184	Archaea;Halobacterota;Methanosarcinia;Methanosarciniales;Methanosarcinaceae;Methanomethylovorans;uponensis;
13185	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;tokyonensis;
13186	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;rhizosphaerae;
13187	Bacteria;Proteobacteria;Alphaproteobacteria;Reyranellales;Reyranellaceae;Reyranella;soli;
13188	Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Thermoproteus;thermophilus;
13189	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pelagimonas;
13190	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Izhakiella;capsodis;
13191	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;nanhaiensis;
13192	Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;pasadenensis;
13193	Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;doosanensis;
13194	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;arenosus;
13195	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;mellinum;
13196	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cytophagaceae;Rhodocytophaga;
13197	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Psychromonadaceae;Psychromonas;japonica;
13198	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;tangierensis;
13199	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tranquillimonas;alkanivorans;
13200	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Jejudonia;
13201	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Gramella;echinicola;
13202	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Marinomonadaceae;Marinomonas;foliarum;
13203	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Salirhabdus;salicampi;
13204	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;youngae;
13205	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Fictibacillus;phosphorivorans;
13206	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Oceanisphaera;psychrotolerans;
13207	Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Vulcanisaeta;thermophila;
13208	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;sacchari;
13209	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;jumunjinense;
13210	Bacteria;Bacteroidota;Rhodothermia;Balneolales;Balneolaceae;Balneola;alkaliphila;
13211	Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Rubidibacteraceae;
13212	Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;soyangensis;
13213	Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;
13214	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Segetibacter;
13215	Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Stigmatella;
13216	Bacteria;Firmicutes;Clostridia;Thermincolales;Thermincolaceae;Thermincola;carboxydiphila;
13217	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Mumia;flava;
13218	Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;pattaloongensis;
13219	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Fulvibacter;tottoriensis;
13220	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Gordonia;cholesterolivorans;
13221	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter;agri;
13222	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;dipogonis;
13223	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Alkalibacterium;pelagium;
13224	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tropicimonas;isoalkanivorans;
13225	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Ensifer;sojae;
13226	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;fluviatilis;
13227	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;eburnea;
13228	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Pseudorhodoplanes;
13229	Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;
13230	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinosynnema;pretiosum;
13231	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Postechiella;
13232	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhizobacter;dauci;
13233	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;cyaneogriseus;
13234	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;lacteus;
13235	Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Catellatospora;coxensis;
13236	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Mesorhizobium;opportunistum;
13237	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Rubritalea;squalenifaciens;
13238	Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Azospirillum;canadense;
13239	Bacteria;Firmicutes;Thermoanaerobacteria;Caldicellulosiruptorales;Caldicellulosiraptoraceae;Caldicellulosiruptor;changbaiensis;
13240	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;B1-7BS;
13241	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Kurthia;huakuii;
13242	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Nitrincolaceae;Marinobacterium;zhoushanense;
13243	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;panaciterrae;
13244	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Alkalibacterium;gilvum;
13245	Archaea;Halobacterota;Halobacteria;Halobacterales;Haloferacaceae;Halopiger;salifodinae;
13246	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinokineospora;spheciospongiae;
13247	Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Planobispora;takensis;
13248	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;Lewinella;marina;
13249	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;thalassocola;
13250	Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;kameinonensis;
13251	Bacteria;Caldatribacteriota;Caldatribacteriia;Caldatribacteriales;Caldatribacteriaceae;Candidatus
13252	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Persicirhabdus;sediminis;
13253	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Lonsdalea;britannica;
13254	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;xylaniphila;
13255	Bacteria;Proteobacteria;Alphaproteobacteria;Sneathiellales;Sneathiellaceae;Sneathiella;glossodoripedis;
13256	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;maanshanensis;
13257	Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanothermobacteriaceae;Methanothermobacter;
13258	Bacteria;Firmicutes;Bacilli;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;fermentans;
13259	Bacteria;Firmicutes;Syntrophomonadia;Syntrophomonadales;Syntrophomonadaceae;Syntrophothermus;
13260	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Otariodibacter;oris;
13261	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Mycoplana;ramosa;
13262	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Marihabitans;asiaticum;
13263	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Ventosimonas;gracilis;
13264	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;parvus;
13265	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;conyzicola;
13266	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Rhabdobacter;roseus;
13267	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Gelidibacter;sediminis;
13268	Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;Suttonella;
13269	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Luteolibacter;pohnpeiensis;
13270	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Algimonas;porphyrae;
13271	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;pelophilus;
13272	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;tubonense;
13273	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Actibacterium;pelagium;
13274	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Tersicoccus;
13275	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;rupicaprae;
13276	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudaestuariivita;atlantica;
13277	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas;persica;
13278	Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Trueperella;abortisuis;
13279	Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Wohlfahrtiimonadaceae;Wohlfahrtiimonas;
13280	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Mongoliibacter;ruber;
13281	Bacteria;Acidobacteriota;Holophagae;Acanthopleuribacterales;Acanthopleuribacteraceae;Acanthopleuribacter;pedis;
13282	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Cellulomonadaceae;Actinotalea;solisilvae;
13283	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;nigra;
13284	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Alkalibacterium;thalassium;
13285	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;nitrogenifigens;
13286	Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;Ilumatobacter;coccineus;
13287	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Nonlabens;arenilitoris;
13288	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;Agarilytica;
